location_name,street_address,city,latitude,longitude
True Value Hardware,1076 E Bishop St,Bellefonte,40.914244,-77.758073
Trust Tech,1012 E Locust St,Philipsburg,40.902963,-78.217013
Tubbies Bedrooms & Mattress Store,2221 E College Ave,Houserville,40.822623,-77.814155
Tubbies Spa & Patio,2231 E College Ave,Houserville,40.823335,-77.814137
Tudek Butterfly Garden,400 Herman Dr,Park Forest Village,40.80194,-77.890802
Tudek Park,598 W Aaron Dr,Park Forest Village,40.803899,-77.894858
Tussey Mountain,307 Bear Meadows Rd,Boalsburg,40.768501,-77.751138
Tussey Mountain Golf Course,311 Bear Meadows Rd,Boalsburg,40.769088,-77.754272
Tussey Mountain Motors,334 Boal Ave,Boalsburg,40.776657,-77.788484
Tussey Mountain Wingfest,400 Bear Meadows Rd,Boalsburg,40.768619,-77.757027
Tussey Settlement,432 Rolling Ridge Dr Ste 3A,State College,40.785132,-77.825919
Tussey View Park,320 E Marylyn Ave,State College,40.781915,-77.842273
Tutor Doctor,137 S Pugh St Ste 1,State College,40.794555,-77.85921
Twin B Farms,1901 Halfmoon Valley Rd,Stormstown,40.795137,-78.01328
Twin Kiss Restaurant,2495 N Eagle Valley Rd,Howard,40.986909,-77.718735
Tyson's Auto & ATV Repair,551 Tracey Dale Rd,Howard,40.951884,-77.781859
U-Haul,1235 Benner Pike,State College,40.842986,-77.79649
UEC College 9,3031 Carnegie Dr,State College,40.810326,-77.926525
UEC Theatres 12,125 Premiere Dr,State College,40.840385,-77.801047
Uhring's Hearing and Balance Center,132 Abigail Ln,Port Matilda,40.81454,-77.941855
UHS (Universal Health Services Inc),132 The Meadows Dr,Centre Hall,40.810626,-77.712604
ULTA Beauty,263 Patriot Ln,State College,40.810502,-77.902622
Uncle Chen's,430 E Calder Way,State College,40.797614,-77.855159
Uncle Eli's Frame Shop,129 E Beaver Ave,State College,40.794173,-77.859701
Underground Burger & Crepe,218 E Calder Way,State College,40.795268,-77.859288
Undine Fire Company 2,133 E Bishop St,Bellefonte,40.911247,-77.776254
Uni Mart,1473 Port Matilda Hwy Rte 322,Philipsburg,40.900453,-78.209463
Uni Mart,Walton Ave,Philipsburg,40.90029,-78.209456
Uni Mart,Rr 1,Port Matilda,40.799484,-78.054186
Uni Mart,5186 W Buffalo Run Rd,Port Matilda,40.828306,-77.964676
Uni Mart,315 W Aaron Dr,Park Forest Village,40.806813,-77.892853
Uni Mart,200 E College Ave,State College,40.795257,-77.859813
Uni Mart,401 S Pugh St,State College,40.792948,-77.855906
Uni Mart,500 E College Ave,State College,40.799403,-77.854745
Uni Mart,1200 S Atherton St,State College,40.784211,-77.84759
Uni Mart,1381 E College Ave,State College,40.810378,-77.831836
Uni Mart,111 S Wilson St,Bellefonte,40.907929,-77.781533
Uni Mart,106 W College Ave,Pleasant Gap,40.867528,-77.74664
Uni Mart,280 Walnut St,Howard,41.014811,-77.661141
Uni Mart Center,3180 W College Ave,State College,40.760663,-77.877665
Uni Marts,477 E Beaver Ave,State College,40.798231,-77.854131
Union Cemetery,East Howard And East Pike Streets,Bellefonte,40.91386,-77.772851
Union Cemetery,Ridge Road,Spring Mills,40.870104,-77.61837
Union Cemetery,Canine Hill Road And State Route 45,Millheim,40.88951,-77.483594
Unionville Cemetery,State Route 504 And Mechanics Street,Julian,40.907161,-77.877485
Unitarian Fellowship Of Centre County,709 Ridge Ave,State College,40.791801,-77.878273
Unitarian Universalist Fellowship Of Centre County,780 Waupelani Ext,State College,40.771667,-77.852806
United Church of Christ and Lutheran Cemetery,West 2nd Street And West Street,Madisonburg,40.923713,-77.516718
United Ministry At The Pennsylvania State University,210 Eisenhower Chapel # 211,University Pk,40.798227,-77.859924
United Refrigeration,2929 Stewart Dr Ste 104,State College,40.830391,-77.797973
United Rentals,1005 W College Ave,State College,40.786326,-77.87295
United States Postal Service (USPS),222 E Laurel St,Philipsburg,40.896716,-78.221304
United States Postal Service (USPS),109 N High St,Port Matilda,40.800324,-78.054514
United States Postal Service (USPS),1511 W Sycamore Rd,Moshannon,41.031882,-78.003946
United States Postal Service (USPS),6890 W Whitehall Rd,Baileyville,40.705873,-77.991392
United States Postal Service (USPS),105 S Moshannon Ave,Snow Shoe,41.029201,-77.948358
United States Postal Service (USPS),4848 S Eagle Valley Rd,Julian,40.864801,-77.941071
United States Postal Service (USPS),788 Clarence Rd,Clarence,41.047614,-77.94066
United States Postal Service (USPS),237 S Fraser St,State College,40.791866,-77.860507
United States Postal Service (USPS),110 W Pine St,Boalsburg,40.776379,-77.793489
United States Postal Service (USPS),132 N Allegheny St,Bellefonte,40.913196,-77.778074
United States Postal Service (USPS),113 E Church St,Centre Hall,40.848644,-77.686456
United States Postal Service (USPS),324 Walnut St,Howard,41.014225,-77.658963
United States Postal Service (USPS),136 School St,Spring Mills,40.853078,-77.573153
United States Postal Service (USPS),4682 Brush Valley Rd Ste 1,Madisonburg,40.92271,-77.514694
United States Postal Service (USPS),101 W Main St,Millheim,40.890738,-77.476898
United States Postal Service (USPS),124 B Aly,Coburn,40.863097,-77.460637
United States Postal Service (USPS),164 S Rachels Way,Aaronsburg,40.898966,-77.452215
United States Postal Service (USPS),109 E Main St,Rebersburg,40.945034,-77.444848
United States Postal Service (USPS),107 Mountain Ave,Woodward,40.898482,-77.356173
Unity Christian Ministries,145 N Gill St,State College,40.790925,-77.868826
Unity Church of Jesus Christ,140 N Gill St,State College,40.790529,-77.868941
University Baptist & Brethren Church,411 S Burrowes St,State College,40.789605,-77.859396
University Dental Care,112 W Foster Ave Ste 201,State College,40.791893,-77.858734
University Mennonite Church,1606 Norma St,State College,40.783295,-77.841319
University Orthopedics Center,101 Regent Ct,State College,40.785366,-77.822783
University Park Airport,2493 Fox Hill Rd,State College,40.849213,-77.854608
University Park Airport SCE,2535 Fox Hill Rd,State College,40.853771,-77.848227
University Park Nursing Center,450 Waupelani Dr,State College,40.777269,-77.854094
University Park Solar,Orchard Rd.,State College,40.798206,-77.859923
University Realty Appraisal Services,126 E Foster Ave,State College,40.792823,-77.857634
Unlimited Treasures,3013 Benner Pike,Bellefonte,40.888126,-77.782546
UpGrade Tutoring,111 Sowers St Ste 504,State College,40.798227,-77.8556
UPS Customer Center,2731 Carolean Industrial Dr,State College,40.828036,-77.800008
Uptown Cheapskate,176 Rolling Ridge Dr,State College,40.786113,-77.828197
Upward Bound Program,204 E Calder Way Ste 201,State College,40.795065,-77.859606
UR Pizza,214 E Calder Way,State College,40.79512,-77.859373
Urban Outfitters,234 E College Ave,State College,40.795883,-77.859206
URBN Flavourhaus Park Place,205 Park Pl Ste 1,Bellefonte,40.914823,-77.750601
US Accounting And Tax Services,2541 E College Ave Ste 200 203,State College,40.827381,-77.808348
USA Vein Clinics,313 Logan Ave,State College,40.785176,-77.855062
Vacation Acres II,Poe Vly,Coburn,40.849615,-77.472106
Valentine Hill Road Park,Rosehill Dr & Valentine Hill Rd,Bellefonte,40.898345,-77.783928
Valero Energy,150 Nittany Valley Dr,Zion,40.918244,-77.677051
Valley Ace Fix It Workshop,224 Old 220 Rd,Bellefonte,40.944802,-77.782667
Valley Ag & Turf,2818 Earlystown Rd,Centre Hall,40.831673,-77.678217
Valley Girl Sweets,409 S Pennsylvania Ave,Centre Hall,40.839548,-77.678042
Valley Vapes,419 E Calder Way,State College,40.798105,-77.856268
Valvoline,100 Village Dr,State College,40.802277,-77.880934
Valvoline,2091 W Whitehall Rd,State College,40.760822,-77.87722
Valvoline,263 Benner Pike,State College,40.829749,-77.806684
Vaux Electronics,137 Richard St,Philipsburg,40.900218,-78.208269
VCA Animal Hospitals,1044 Benner Pike,State College,40.840281,-77.796905
Verizon Wireless,2030 N Atherton St,Park Forest Village,40.809012,-77.907748
Verost Jim Used Cars,Saint Lowr 9,Philipsburg,40.896224,-78.223103
Victorian House Antiques,107 S Allegheny St,Bellefonte,40.911797,-77.778095
Victory Sports and Fitness,178 Rolling Ridge Dr,State College,40.786127,-77.828523
Victra,2901 E College Ave Ste K8,State College,40.832543,-77.801859
VideoMining Corporation,403 S Allen St Ste 104,State College,40.791716,-77.856426
Village At Penn State Retirement Commnty,160 Lions Hill Rd,Toftrees,40.824952,-77.873396
Village At Penn State The,260 Lions Hill Rd,Toftrees,40.82391,-77.873623
Visionworks,19 Colonnade Way Ste 105,State College,40.810264,-77.905891
Viva Bella Salon,101 S Fraser St,State College,40.793452,-77.862458
VK Wealth Advisors,290 W Hamilton Ave,State College,40.786648,-77.857214
Vlad A Damian DDS,432 Rolling Ridge Dr Ste 1,State College,40.785176,-77.825904
Voodoo Brewing,201 Elmwood St,State College,40.810736,-77.828226
W E Ripka & Sons,1207 W Highland Aly,State College,40.783147,-77.872837
Waffle Shop,364 E College Ave,State College,40.797779,-77.856958
Waffle Shop,127 W Bishop St,Bellefonte,40.91074,-77.77847
Waffles & Cakes,276 W College Ave,Pleasant Gap,40.863067,-77.75314
Wagner Cemetery,551 Hunters Road,Howard,40.951881,-77.781855
Waite's Auto Body Shop,1207 Zion Rd,Bellefonte,40.915095,-77.751224
Waker Chicken,129 Locust Ln,State College,40.796146,-77.857704
Wal Mart Pharmacy 10 1640,1665 N Atherton St,State College,40.809489,-77.898347
Wal Mart Pharmacy 10 2230,373 Benner Pike,State College,40.832547,-77.808311
Walk's Service Center,827 S Atherton St,State College,40.786395,-77.854677
Walker Township Volunteer Fire Company Station 2,201 Cemetery Lane,Zion,40.912698,-77.679379
Walker Twp Community Park,816 Nittany Valley Dr,Mingoville,40.929862,-77.65431
Wallaces Kim Beauty Salon,106 W Main St,Millheim,40.891064,-77.477187
Wallpaper Barn,Rr 45,Spring Mills,40.853392,-77.567481
Walmart,1665 N Atherton St,State College,40.809724,-77.898157
Walmart,373 Benner Pike,State College,40.83244,-77.808417
Walnut Springs Park,711 Walnut Spring Ln,State College,40.803717,-77.836418
Wash World Car Wash,Rr 322,Boalsburg,40.776085,-77.793764
Wasson Insurance Agency,2440 Commercial Blvd,Houserville,40.826655,-77.810758
Watermarke Christs Church At Bellefonte,116 S Spring St,Bellefonte,40.911205,-77.779274
Watermarke Church Office,113 S Spring St Apt 2,Bellefonte,40.911223,-77.779244
Way Fruit Farm,2355 Halfmoon Valley Rd,Stormstown,40.786857,-78.027075
WC Clarke's The Cheese Shoppe,234 E Calder Way,State College,40.795481,-77.858948
Weaver Memorials,2123 E College Ave Ste 201,Houserville,40.820738,-77.816456
Weaver's Store Spring Mills,108 Market Dr,Spring Mills,40.885351,-77.494645
Webster's Bookstore Cafe,133 E Beaver Ave,State College,40.794146,-77.859563
Wegmans Food Markets,345 Colonnade Blvd,State College,40.811504,-77.908304
Weibel Reese Weyhe Team Kissinger Bigatel & Brower,1612 N Atherton St,Park Forest Village,40.807369,-77.893341
Weight Watchers,100 Dogwood Dr,North Philipsburg,40.906089,-78.204144
Weight Watchers,1621 N Atherton St,State College,40.81011,-77.894677
Weight Watchers,216 N McAllister St,Bellefonte,40.918017,-77.764608
Weikert Christine E,2505 Green Tech Dr,State College,40.814101,-77.918281
Weirdough,204 E College Ave,State College,40.795323,-77.860145
Weis Markets,501 N Centre St,Philipsburg,40.900946,-78.224999
Weis Markets,1471 Martin St,Park Forest Village,40.805133,-77.890138
Weis Markets,560 Westerly Pkwy,State College,40.781774,-77.853686
Weis Markets,110 Rolling Ridge Dr Ste 1,State College,40.785272,-77.827223
Weis Markets,170 Buckaroo Ln,Bellefonte,40.912617,-77.738941
Weis Pharmacy,501 N Centre St,Philipsburg,40.901154,-78.22483
Weis Pharmacy,1471 Martin St,Park Forest Village,40.80512,-77.890119
Weis Pharmacy,110 Rolling Ridge Dr,State College,40.785276,-77.827232
Weis Pharmacy,170 Buckaroo Ln,Bellefonte,40.912983,-77.739002
Welch Pool,670 Westerly Pkwy,State College,40.781983,-77.858621
Weldon Equipment,4729 S Eagle Valley Rd,Julian,40.865623,-77.938322
Wellness In Motion,611 University Dr,State College,40.799117,-77.846686
Wellspring Church State College,60 Decibel Rd Ste 105,State College,40.829515,-77.800087
Wendy's,1610 N Atherton St,Park Forest Village,40.807344,-77.89291
Wendy's,135 Buckaroo Ln,Bellefonte,40.914575,-77.737685
Wes & Gold,115 N Butz St,State College,40.787071,-77.872818
WESCO Distribution,2558 Park Center Blvd,State College,40.768927,-77.882168
Wesleyan Church,326 Lower Coleville Rd,Bellefonte,40.907932,-77.798146
Western Union,501 N Centre St,Philipsburg,40.900873,-78.224615
Western Union,100 N High St,Port Matilda,40.800353,-78.054425
Western Union,644 E Sycamore Rd,Snow Shoe,41.027191,-77.92579
Western Union,1536 N Atherton St,Park Forest Village,40.806588,-77.891605
Western Union,1471 Martin St,Park Forest Village,40.805092,-77.89013
Western Union,255 Northland Ctr,Park Forest Village,40.802701,-77.886998
Western Union,210 W Hamilton Ave,State College,40.78761,-77.856043
Western Union,560 Westerly Pkwy,State College,40.781689,-77.853866
Western Union,510 Westerly Pkwy,State College,40.781852,-77.852873
Western Union,1927 S Atherton St,State College,40.786384,-77.832566
Western Union,2121 S Atherton St,State College,40.785754,-77.831068
Western Union,110 Rolling Ridge Dr,State College,40.785323,-77.827372
Western Union,517 Dell St,Bellefonte,40.945575,-77.794856
Western Union,141 S Spring St,Bellefonte,40.910474,-77.77957
Western Union,821 E Bishop St,Bellefonte,40.914228,-77.763099
Western Union,170 Buckaroo Ln,Bellefonte,40.91261,-77.738959
Western Union,206 Cobblestone Rd,Zion,40.915066,-77.678314
Western Union,421 S Pennsylvania Ave,Centre Hall,40.838509,-77.678199
Westley Parkway Plaza,560 Westerly Pkwy,State College,40.782921,-77.852897
Wetzler Funeral Service,206 N Spring St,Bellefonte,40.913318,-77.779848
What A Blast,127 McAllister Aly,State College,40.795021,-77.859102
Wheatfield Nursery,1948 General Potter Hwy Rt 322,Centre Hall,40.787728,-77.711169
Where Angels Fear 2 Tread,341 Koebner Cir,Pine Grove Mills,40.739758,-77.88214
Whiskers,200 W Park Ave,State College,40.796881,-77.870856
White Building Fitness Center,White Building Shortlidge Rd,State College,40.798516,-77.859716
White Deer Run Treatment Network,220 N Front St,Philipsburg,40.897735,-78.223707
Wild On Cherry,461 E Cherry Ln,Bellefonte,40.91304,-77.77051
Wildfire Ranch Spiritual Retreat,332 Harter Rd,Spring Mills,40.841863,-77.568468
William L Welch Comm Pool,670 Westerly Pkwy,State College,40.782024,-77.858515
William Packer Family Cemetery,North Eagle Valley Road,Howard,41.021378,-77.671539
Windy Hill Village Of Presbyterian Homes,100 Dogwood Dr,North Philipsburg,40.905968,-78.203848
Windy Hill Village Of The Presby Homes,100 Dogwood Dr,North Philipsburg,40.90593,-78.203868
Windy Poplars School,251 Decker Rd,Centre Hall,40.85432,-77.638881
Wine and Cafe on the Park,325 W High St,Bellefonte,40.911795,-77.781533
Wingate El Sch,776 S Eagle Valley Rd,Wingate,40.941122,-77.810218
Winghaven Nursery,115 Bartges Rd,Coburn,40.875172,-77.447663
Wings Over,244 W Hamilton Ave,State College,40.787245,-77.856319
Wireless Made Simple,141 S Allegheny St,Bellefonte,40.910832,-77.777682
Wireless Zone,2021 S Atherton St Unit 5,State College,40.786208,-77.832161
Wiscoy For Animals,424 W Aaron Dr,Park Forest Village,40.8048,-77.894645
Witches Hollow Cidery,2022 Axemann Rd,Bellefonte,40.897863,-77.772327
Wonderland Cs,2112 Sandy Dr,State College,40.784617,-77.903148
Wonderland Preschool And Daycare,2112 Sandy Dr,State College,40.78462,-77.903162
Woodring's Floral Garden,145 S Allen St,State College,40.793753,-77.860451
Woodring's Floral Gardens,125 S Allegheny St,Bellefonte,40.911016,-77.778017
Woodside School,124 School Ln,Spring Mills,40.874044,-77.499637
Woodward Cave,State Rte 45,Woodward,40.888119,-77.387517
Woodward Crossings,178 Jackson Hill Rd,Aaronsburg,40.910506,-77.350904
Woodward Union Cemetery,Pine Valley Road And Cemetery Road,Woodward,40.900822,-77.359314
Woodycrest Park,Lauck Street,State College,40.813806,-77.900646
Workman Auto,310 W College Ave,Pleasant Gap,40.862426,-77.754131
Wyndham Garden,310 Elks Club Rd,Boalsburg,40.785004,-77.760052
XFINITY by Comcast,1801 N Atherton St,State College,40.809024,-77.90185
XFINITY by Comcast,325 E Beaver Ave,State College,40.796189,-77.856983
Y Kids,677 W Whitehall Rd,State College,40.774143,-77.854733
Y M C A,113 N 14th St,Philipsburg,40.902322,-78.212183
Yallah Taco,217 McAllister Aly,State College,40.795106,-77.859314
Yearick Cemetery,4184 Brush Valley Rd,Spring Mills,40.909011,-77.55832
